term,estimate,std.error,conf.low,conf.high,species
year_f2003,-0.17012543965886132,0.09613860402974014,-0.35855364108110926,0.018302761763386632,Syngnathus rostellatus
year_f2004,-0.13841748216283897,0.09467620971661653,-0.32397944340016843,0.047144479074490486,Syngnathus rostellatus
year_f2005,0.007492862068437263,0.1042488303573113,-0.1968310908623187,0.21181681499919325,Syngnathus rostellatus
year_f2006,-0.10915505184617752,0.10447201512873358,-0.31391643889081894,0.0956063351984639,Syngnathus rostellatus
year_f2007,0.06294376740155931,0.10216501884355118,-0.13729599001165693,0.2631835248147755,Syngnathus rostellatus
year_f2008,-0.1534369540688424,0.10060359508436136,-0.3506163771494414,0.04374246901175663,Syngnathus rostellatus
year_f2009,-0.1646998892585717,0.11169477284975807,-0.3836176213054797,0.0542178427883363,Syngnathus rostellatus
year_f2012,0.002151813812689179,0.10938703219910359,-0.21224282967327704,0.21654645729865538,Syngnathus rostellatus
year_f2013,0.003375255232026355,0.1030288438106207,-0.19855756800559263,0.20530807846964536,Syngnathus rostellatus
year_f2014,0.019132306870961124,0.11065823655090183,-0.19775385136152024,0.2360184651034425,Syngnathus rostellatus
year_f2015,0.019557219231171798,0.09783781966877748,-0.17220138364555657,0.21131582210790015,Syngnathus rostellatus
year_f2016,-0.09579199515246704,0.10147101078536966,-0.2946715217666669,0.10308753146173281,Syngnathus rostellatus
year_f2018,-0.150770312680083,0.10510249807845477,-0.35676742359904456,0.05522679823887855,Syngnathus rostellatus
year_f2019,-0.13588544509594513,0.10650787283734194,-0.34463703992710715,0.0728661497352169,Syngnathus rostellatus
year_f2020,-0.2849065278785519,0.0998389597113697,-0.48058729316678195,-0.08922576259032186,Syngnathus rostellatus
year_f2021,-0.11307505768804964,0.10607532975533325,-0.3209788836567127,0.09482876828061342,Syngnathus rostellatus
year_f2022,-0.4477123239483856,0.10789992695465525,-0.6591922947140124,-0.2362323531827588,Syngnathus rostellatus
year_f2023,-0.08343667194101322,0.11417758570276584,-0.3072206277601696,0.14034728387814316,Syngnathus rostellatus
year_f2024,-0.18599106198081827,0.10492418737735831,-0.3916386903475727,0.01965656638593613,Syngnathus rostellatus
yday_ct,0.006738105629980621,0.0023177820693911612,0.0021953362499612297,0.011280875010000012,Syngnathus rostellatus
(Intercept),1.814938434841906,0.07882137674409531,1.6604513752116161,1.9694254944721958,Myoxocephalus scorpius
temp_sc,-0.12429171316701153,0.02998150458973318,-0.18305438236521088,-0.06552904396881218,Myoxocephalus scorpius
chl_sc,0.01081986747378031,0.023740682102771932,-0.035711014416067305,0.057350749363627926,Myoxocephalus scorpius
year_f1999,0.2480671689294838,0.07016907158322366,0.1105383157977525,0.3855960220612151,Myoxocephalus scorpius
year_f2003,0.2788452196301008,0.07273042663878357,0.1362962028378525,0.4213942364223491,Myoxocephalus scorpius
year_f2004,0.4692375916230947,0.0942128507638725,0.2845837972450577,0.6538913860011317,Myoxocephalus scorpius
year_f2005,0.3423936241623929,0.07614634335808701,0.1931495336261216,0.49163771469866413,Myoxocephalus scorpius
year_f2006,0.25346986478301337,0.06947461474849881,0.11730212203616047,0.38963760752986626,Myoxocephalus scorpius
year_f2007,0.2143783466095277,0.06973089393667434,0.0777083058838636,0.35104838733519184,Myoxocephalus scorpius
year_f2008,0.12922473156937953,0.09708109513792886,-0.06105071848066754,0.3195001816194266,Myoxocephalus scorpius
year_f2009,0.24370320362664605,0.07101577661944697,0.10451483911838838,0.3828915681349037,Myoxocephalus scorpius
year_f2010,0.2767532505968772,0.08761317873392735,0.10503457570730909,0.4484719254864453,Myoxocephalus scorpius
year_f2013,0.3444365866474757,0.08894391368623225,0.1701097191784213,0.51876345411653,Myoxocephalus scorpius
year_f2015,0.10709118700846787,0.09269493999770949,-0.074587556936144,0.28876993095307973,Myoxocephalus scorpius
year_f2016,0.22043602719487038,0.09146259425707601,0.04117263651840147,0.3996994178713393,Myoxocephalus scorpius
year_f2017,0.23673389481766038,0.08876011849557179,0.0627672593028322,0.41070053033248854,Myoxocephalus scorpius
year_f2019,0.18645127989295848,0.06421746647388278,0.06058735842573987,0.3123152013601771,Myoxocephalus scorpius
year_f2020,0.025660099419176623,0.08074655635671112,-0.13260024291561087,0.18392044175396413,Myoxocephalus scorpius
year_f2022,-0.057501903303189404,0.08655393012041405,-0.2271444890595975,0.11214068245321868,Myoxocephalus scorpius
year_f2023,0.10652327342237884,0.08940735339090534,-0.06871191917684068,0.2817584660215984,Myoxocephalus scorpius
yday_ct,0.004621425945102363,0.003809204041420719,-0.002844476785846665,0.01208732867605139,Myoxocephalus scorpius
